share_sm,age,gender,education_level,income_level,cond,ResponseId,country,finished,condName,belief_in_cc,policy_support,wept,country_standard,alpha2,alpha3,share_sm_jittered
1.0,22.0,1.0,3.0,3.0,10,R_0LJao2wLyPfNmn0,kenya,1,DynamicNorm,84.75,85.22222222222223,7.0,Kenya,KE,KEN,1.1777652145559265
1.0,20.0,1.0,3.0,2.0,12,R_mxv3UeTh99Pk7RM,kenya,1,BindingMoral,41.5,48.11111111111112,8.0,Kenya,KE,KEN,1.056963339973909
1.0,24.0,1.0,3.0,2.0,1,R_iM9YfdzkvQA2fx1,kenya,1,Control,56.0,48.888888888888886,8.0,Kenya,KE,KEN,1.0022731309783444
1.0,22.0,1.0,3.0,2.0,10,R_57gSyeYjY6Pr9eK,kenya,1,DynamicNorm,55.5,60.888888888888886,8.0,Kenya,KE,KEN,1.1760220258370424
1.0,21.0,1.0,3.0,2.0,4,R_9DY10IN4haiwmpL,kenya,1,SciConsens,59.5,51.11111111111112,8.0,Kenya,KE,KEN,0.8094790172555157
,27.0,2.0,3.0,3.0,7,R_2ouYi3KRQQElQco,kenya,1,PsychDistance,88.75,85.88888888888889,1.0,Kenya,KE,KEN,
1.0,20.0,1.0,3.0,1.0,9,R_lXuenQgqXLfAyk2,kenya,1,Letter2Future,100.0,90.66666666666669,8.0,Kenya,KE,KEN,1.1260480722867579
1.0,23.0,2.0,3.0,2.0,9,R_jZVHK4ynjZDq3oN,kenya,1,Letter2Future,100.0,95.33333333333331,4.0,Kenya,KE,KEN,1.169767631035297
0.0,20.0,1.0,3.0,5.0,1,R_240mqS1lpV5MhSl,kenya,1,Control,75.0,71.0,0.0,Kenya,KE,KEN,0.08523506109801672
0.0,31.0,1.0,3.0,1.0,4,R_fU6tou01lnG3rn1,kenya,1,SciConsens,30.5,62.66666666666666,8.0,Kenya,KE,KEN,0.04367419442176634
1.0,34.0,1.0,3.0,5.0,7,R_3eK0GNAtA2BTHk9,kenya,1,PsychDistance,100.0,19.88888888888889,0.0,Kenya,KE,KEN,1.120309409669832
1.0,26.0,1.0,3.0,5.0,6,R_nhPrEW57YcgSXSb,kenya,1,SystemJust,100.0,97.44444444444444,1.0,Kenya,KE,KEN,0.9437968640531319
1.0,48.0,2.0,3.0,6.0,4,R_51UpOS5FDPh2die,kenya,1,SciConsens,83.75,50.11111111111112,8.0,Kenya,KE,KEN,0.8630987599828701
,44.0,2.0,3.0,5.0,3,R_dfHIALJHLQoRcFq,kenya,1,NegativeEmotions,100.0,100.0,0.0,Kenya,KE,KEN,
1.0,50.0,1.0,2.0,2.0,12,R_ciLgOJ9uXB9rZxd,kenya,1,BindingMoral,78.75,76.88888888888889,8.0,Kenya,KE,KEN,0.8549253410531235
1.0,38.0,2.0,1.0,1.0,4,R_nsxpr1zxztiYhfR,kenya,1,SciConsens,100.0,100.0,8.0,Kenya,KE,KEN,1.0029757744229633
1.0,61.0,2.0,3.0,1.0,3,R_h4zPg596yYQcjkT,kenya,1,NegativeEmotions,85.5,51.66666666666666,3.0,Kenya,KE,KEN,0.9331322302262954
1.0,45.0,2.0,2.0,5.0,3,R_l2L5CZzEH8p4COm,kenya,1,NegativeEmotions,73.5,48.77777777777778,8.0,Kenya,KE,KEN,0.9483664095948692
1.0,50.0,1.0,2.0,9.0,10,R_02ez2vqEcr1gtGx,kenya,1,DynamicNorm,93.0,63.11111111111112,8.0,Kenya,KE,KEN,0.9031750206127219
1.0,37.0,1.0,3.0,1.0,1,R_mAg1Tqh8MmtDRFB,kenya,1,Control,100.0,97.625,8.0,Kenya,KE,KEN,0.9692819370747467
1.0,38.0,1.0,3.0,4.0,4,R_dLxzrPNFat5bj3A,kenya,1,SciConsens,94.25,83.88888888888889,8.0,Kenya,KE,KEN,1.130599646069053
1.0,37.0,1.0,3.0,2.0,7,R_0pFL8emm3zvGWeU,kenya,1,PsychDistance,77.5,57.55555555555556,7.0,Kenya,KE,KEN,1.1031082796654426
1.0,36.0,2.0,3.0,2.0,12,R_5BmWKlV5gS2NlNQ,kenya,1,BindingMoral,93.5,86.33333333333333,7.0,Kenya,KE,KEN,0.8681223962172944
1.0,36.0,2.0,3.0,2.0,11,R_9Q0qnorkH6oSJgf,kenya,1,FutureSelfCont,95.25,53.44444444444444,7.0,Kenya,KE,KEN,0.9392615215792738
1.0,36.0,1.0,3.0,2.0,5,R_3j4wjwdUZN8Lf5l,kenya,1,CollectAction,90.75,64.16666666666667,7.0,Kenya,KE,KEN,0.888270857626188
1.0,36.0,1.0,3.0,2.0,4,R_6qlVRg0QB20YxXu,kenya,1,SciConsens,91.75,93.4,7.0,Kenya,KE,KEN,1.140832970775824
1.0,37.0,1.0,3.0,2.0,11,R_iDdLD70GiuzMp0F,kenya,1,FutureSelfCont,96.0,86.66666666666667,8.0,Kenya,KE,KEN,0.9647332589916546
1.0,36.0,2.0,3.0,2.0,4,R_aITFQpa84jqywV4,kenya,1,SciConsens,96.25,92.33333333333331,8.0,Kenya,KE,KEN,1.1832595042381568
1.0,37.0,1.0,3.0,9.0,12,R_kuX7FsRoOzXi6Yd,kenya,1,BindingMoral,91.75,73.44444444444444,7.0,Kenya,KE,KEN,0.9559185941644248
1.0,36.0,1.0,3.0,1.0,9,R_lt8NTI1MaYtDtWs,kenya,1,Letter2Future,95.0,84.75,3.0,Kenya,KE,KEN,1.042010942919606
1.0,58.0,2.0,2.0,3.0,4,R_jIw1l5WNFrhmVXu,kenya,1,SciConsens,100.0,60.875,8.0,Kenya,KE,KEN,1.3833294930175153
1.0,59.0,2.0,1.0,1.0,1,R_ntMwJ0KNFEPSDVg,kenya,1,Control,82.5,64.44444444444444,2.0,Kenya,KE,KEN,0.9016856852088334
1.0,48.0,1.0,3.0,9.0,2,R_3Jy56BE0769ZOhF,kenya,1,Identity-Social-Norms-Intervention,95.5,33.111111111111114,1.0,Kenya,KE,KEN,0.6722473485606542
1.0,40.0,1.0,3.0,2.0,12,R_m3NRKU2Qi7xfifh,kenya,1,BindingMoral,50.25,83.33333333333333,8.0,Kenya,KE,KEN,0.9884843972938291
,45.0,2.0,3.0,9.0,10,R_dDNxE3d1FOu2mVF,kenya,1,DynamicNorm,100.0,79.0,8.0,Kenya,KE,KEN,
1.0,45.0,1.0,3.0,1.0,9,R_oux7vzPtiPDkVYp,kenya,1,Letter2Future,100.0,100.0,4.0,Kenya,KE,KEN,0.9511669578055459
0.0,36.0,1.0,2.0,1.0,5,R_hBGkDotm75WLo7c,kenya,1,CollectAction,79.5,62.0,0.0,Kenya,KE,KEN,-0.028712353851590214
1.0,50.0,1.0,3.0,2.0,11,R_d3r3jmJxA35RAXJ,kenya,1,FutureSelfCont,100.0,100.0,3.0,Kenya,KE,KEN,1.2695611307844799
1.0,35.0,2.0,3.0,2.0,7,R_16Q08SFxMMSAD1L,kenya,1,PsychDistance,100.0,81.0,8.0,Kenya,KE,KEN,0.979435661507744
,35.0,1.0,3.0,1.0,9,R_idrbPgjDCJZ8Bce,kenya,1,Letter2Future,88.0,61.11111111111112,8.0,Kenya,KE,KEN,
1.0,54.0,1.0,4.0,2.0,6,R_91anGHmGM7aQQxm,kenya,1,SystemJust,100.0,89.44444444444444,4.0,Kenya,KE,KEN,1.1281823300726515
1.0,36.0,1.0,3.0,2.0,5,R_19V10aJ3M97T6Zi,kenya,1,CollectAction,96.5,52.0,3.0,Kenya,KE,KEN,0.9370034210926271
1.0,50.0,1.0,4.0,1.0,10,R_0TBFodIZiUWOezh,kenya,1,DynamicNorm,100.0,66.66666666666667,3.0,Kenya,KE,KEN,1.1231057031175997
1.0,45.0,1.0,3.0,1.0,4,R_5vrrrE6i7XUi1aJ,kenya,1,SciConsens,63.0,77.77777777777777,5.0,Kenya,KE,KEN,0.8506303855649313
0.0,36.0,1.0,3.0,1.0,4,R_klPpksmQsW885FP,kenya,1,SciConsens,100.0,94.44444444444444,5.0,Kenya,KE,KEN,-0.10907700150363629
1.0,38.0,1.0,4.0,1.0,4,R_nrTmaV0dsKCblC6,kenya,1,SciConsens,100.0,88.88888888888889,3.0,Kenya,KE,KEN,0.929430425407183
1.0,37.0,1.0,4.0,6.0,4,R_dS2aDcO513NcPQ1,kenya,1,SciConsens,100.0,88.88888888888889,3.0,Kenya,KE,KEN,1.0216095954243478
1.0,36.0,2.0,4.0,1.0,3,R_8xxRTaANcovLscn,kenya,1,NegativeEmotions,98.25,78.22222222222223,8.0,Kenya,KE,KEN,0.7676343825482104
1.0,42.0,2.0,4.0,1.0,4,R_gQ8dNq1IJHaZjVy,kenya,1,SciConsens,100.0,100.0,7.0,Kenya,KE,KEN,1.2985932340316424
1.0,43.0,1.0,2.0,5.0,12,R_2ldZ4PTjMYnfSSQ,kenya,1,BindingMoral,92.0,77.11111111111111,8.0,Kenya,KE,KEN,0.8169226920023636
1.0,44.0,1.0,2.0,4.0,2,R_m17Knilx1kaWoGZ,kenya,1,Identity-Social-Norms-Intervention,62.0,62.22222222222222,0.0,Kenya,KE,KEN,0.9914846901894073
1.0,39.0,1.0,3.0,4.0,4,R_lx9Dkop8CJ3pbUC,kenya,1,SciConsens,100.0,84.55555555555556,0.0,Kenya,KE,KEN,1.048230444323751
1.0,36.0,2.0,3.0,2.0,9,R_cR9mG4yUlYHk0sj,kenya,1,Letter2Future,100.0,54.0,8.0,Kenya,KE,KEN,1.0695854404736551
1.0,36.0,1.0,3.0,2.0,4,R_eymhjBXEE7P2jbW,kenya,1,SciConsens,100.0,64.375,8.0,Kenya,KE,KEN,1.1107771895322964
1.0,53.0,1.0,3.0,9.0,7,R_3xchoYc230LfC0c,kenya,1,PsychDistance,89.0,87.28571428571429,8.0,Kenya,KE,KEN,0.9095069080291605
0.0,57.0,2.0,3.0,7.0,11,R_0S6hC2y6uPrKduR,kenya,1,FutureSelfCont,63.75,52.66666666666666,3.0,Kenya,KE,KEN,0.3153097218682878
1.0,57.0,1.0,4.0,5.0,6,R_57oPJ062n4N7H1Z,kenya,1,SystemJust,97.5,79.0,0.0,Kenya,KE,KEN,1.0314562520659678
1.0,47.0,1.0,3.0,9.0,11,R_9A2F7HglDkDAYzr,kenya,1,FutureSelfCont,89.25,82.66666666666667,0.0,Kenya,KE,KEN,1.0007505906006497
,56.0,2.0,3.0,1.0,5,R_jjhz5d1vr2ayr4b,kenya,1,CollectAction,65.25,60.888888888888886,1.0,Kenya,KE,KEN,
1.0,45.0,2.0,2.0,1.0,10,R_gFeC4N6kEFDlNXe,kenya,1,DynamicNorm,69.75,54.66666666666666,0.0,Kenya,KE,KEN,0.863602636712186
1.0,22.0,1.0,3.0,4.0,4,R_nOf1MZ2W8jeyt2D,kenya,1,SciConsens,93.25,76.0,1.0,Kenya,KE,KEN,1.214695805122796
,38.0,2.0,5.0,9.0,9,R_4bVtrDwQZarmbLK,kenya,1,Letter2Future,78.25,89.8,0.0,Kenya,KE,KEN,
,58.0,1.0,2.0,1.0,2,R_6o5HXVVAN97QtoQ,kenya,1,Identity-Social-Norms-Intervention,90.75,68.11111111111111,0.0,Kenya,KE,KEN,
1.0,55.0,2.0,2.0,1.0,1,R_2oBhgJRWCWJ9JD8,kenya,1,Control,84.25,67.44444444444444,0.0,Kenya,KE,KEN,1.114926215054181
1.0,57.0,2.0,2.0,1.0,4,R_orrbpExvBoNRt9k,kenya,1,SciConsens,71.75,79.55555555555556,1.0,Kenya,KE,KEN,1.0420427746706407
,56.0,2.0,3.0,1.0,9,R_83xKxBD68a7cLIy,kenya,1,Letter2Future,88.25,83.44444444444444,1.0,Kenya,KE,KEN,
1.0,35.0,1.0,3.0,3.0,6,R_13bGvSbCN7mgzDX,kenya,1,SystemJust,78.75,82.11111111111111,1.0,Kenya,KE,KEN,1.0260295395216361
1.0,38.0,2.0,3.0,3.0,12,R_19OBFRKScL7WkDe,kenya,1,BindingMoral,94.5,63.75,8.0,Kenya,KE,KEN,1.0252990535281092
1.0,40.0,1.0,2.0,1.0,6,R_1WYgv74me5zu7Og,kenya,1,SystemJust,100.0,55.0,8.0,Kenya,KE,KEN,0.8813475928579714
1.0,38.0,2.0,3.0,1.0,3,R_7TY13ETNKVUoWNz,kenya,1,NegativeEmotions,84.75,43.625,8.0,Kenya,KE,KEN,0.9401331865225588
1.0,39.0,2.0,3.0,1.0,3,R_mHVQu5ccTwKaX8j,kenya,1,NegativeEmotions,100.0,52.55555555555556,8.0,Kenya,KE,KEN,1.0819167745185094
1.0,39.0,1.0,3.0,1.0,2,R_m4B0n6uFUbMlvAU,kenya,1,Identity-Social-Norms-Intervention,99.0,46.125,8.0,Kenya,KE,KEN,0.8342105871663026
1.0,45.0,1.0,3.0,1.0,11,R_oxSMrKM3ZTn4RdH,kenya,1,FutureSelfCont,100.0,53.125,8.0,Kenya,KE,KEN,1.2124777880847546
,39.0,1.0,3.0,2.0,7,R_dSYUIojyr77yYuA,kenya,1,PsychDistance,100.0,59.875,8.0,Kenya,KE,KEN,
,59.0,1.0,3.0,2.0,9,R_kbGV21eAsmJHWEu,kenya,1,Letter2Future,100.0,38.625,8.0,Kenya,KE,KEN,
,56.0,1.0,2.0,1.0,3,R_dW4EQzLDKL0k33d,kenya,1,NegativeEmotions,93.5,51.625,8.0,Kenya,KE,KEN,
,57.0,1.0,2.0,7.0,7,R_iij5j87mef3TrTn,kenya,1,PsychDistance,86.25,78.33333333333333,2.0,Kenya,KE,KEN,
1.0,43.0,1.0,3.0,8.0,1,R_d4dNxWRBaGozsNn,kenya,1,Control,88.0,80.22222222222223,1.0,Kenya,KE,KEN,0.9607444358830126
1.0,41.0,2.0,3.0,8.0,5,R_0ChLAa7YZL0fpOA,kenya,1,CollectAction,94.5,89.0,2.0,Kenya,KE,KEN,0.9290451312913595
1.0,36.0,1.0,2.0,7.0,6,R_lhGa8KuwpsfhpDb,kenya,1,SystemJust,100.0,87.77777777777777,3.0,Kenya,KE,KEN,1.0046209133595925
1.0,39.0,1.0,3.0,8.0,5,R_iq46iS26oCCu6YW,kenya,1,CollectAction,100.0,89.0,1.0,Kenya,KE,KEN,0.9512594165315247
,44.0,2.0,1.0,9.0,12,R_5whXvFom2w3GAOE,kenya,1,BindingMoral,92.25,70.33333333333333,3.0,Kenya,KE,KEN,
,58.0,1.0,3.0,8.0,1,R_oUeKbHzivNWrrM8,kenya,1,Control,79.5,48.77777777777778,2.0,Kenya,KE,KEN,
1.0,40.0,2.0,3.0,8.0,9,R_6lobEoMjl3gc57i,kenya,1,Letter2Future,98.5,58.11111111111112,1.0,Kenya,KE,KEN,1.1183065035046356
1.0,61.0,1.0,3.0,8.0,5,R_huqBxxkYH3yhvK4,kenya,1,CollectAction,90.0,62.333333333333336,2.0,Kenya,KE,KEN,0.9718794888597678
1.0,40.0,2.0,3.0,8.0,7,R_eMHERhq67kQWzPU,kenya,1,PsychDistance,100.0,54.11111111111112,1.0,Kenya,KE,KEN,0.8553482759856124
1.0,36.0,2.0,3.0,1.0,7,R_bjKxX7cI5lkxW7K,kenya,1,PsychDistance,90.25,79.66666666666667,8.0,Kenya,KE,KEN,1.0787891993995187
1.0,47.0,1.0,2.0,3.0,3,R_kvdSFlEFbvkG315,kenya,1,NegativeEmotions,93.75,87.55555555555556,8.0,Kenya,KE,KEN,1.0766339023088713
,62.0,1.0,2.0,1.0,10,R_2wJg25QalNVhEUZ,kenya,1,DynamicNorm,90.75,62.11111111111112,3.0,Kenya,KE,KEN,
1.0,57.0,2.0,2.0,2.0,11,R_fDf0p4CMl3RLMWX,kenya,1,FutureSelfCont,74.5,62.44444444444444,8.0,Kenya,KE,KEN,0.8745326213494513
1.0,41.0,1.0,3.0,2.0,1,R_916OD9mmGpaicrM,kenya,1,Control,100.0,100.0,8.0,Kenya,KE,KEN,1.0140398152543868
1.0,41.0,2.0,1.0,1.0,10,R_aILlYctfCvTp74e,kenya,1,DynamicNorm,98.25,93.0,8.0,Kenya,KE,KEN,0.9820514659429505
1.0,72.0,1.0,1.0,1.0,3,R_fSGyUbybcRrKaLS,kenya,1,NegativeEmotions,97.75,95.66666666666669,8.0,Kenya,KE,KEN,0.9352552267583665
0.0,49.0,2.0,2.0,3.0,1,R_6Q838l4Xg3eMwWT,kenya,1,Control,99.0,46.11111111111112,8.0,Kenya,KE,KEN,-0.31639032622294555
,54.0,1.0,2.0,2.0,9,R_ahexHOTXBueox3S,kenya,1,Letter2Future,100.0,49.11111111111112,8.0,Kenya,KE,KEN,
,55.0,1.0,3.0,2.0,10,R_hl6kYe3qq2xy5E6,kenya,1,DynamicNorm,100.0,57.55555555555556,8.0,Kenya,KE,KEN,
1.0,64.0,1.0,2.0,2.0,7,R_9QJ9UpEFn9H2khQ,kenya,1,PsychDistance,98.5,62.44444444444444,8.0,Kenya,KE,KEN,1.0405215837544484
,74.0,1.0,2.0,1.0,1,R_eMdi6McBVu2iZLq,kenya,1,Control,98.5,68.55555555555556,8.0,Kenya,KE,KEN,
1.0,55.0,1.0,3.0,2.0,7,R_mOa4KHVs4SgftwC,kenya,1,PsychDistance,100.0,60.22222222222222,8.0,Kenya,KE,KEN,1.1714130863442136
1.0,40.0,1.0,2.0,4.0,1,R_mhs0N5QELiTjCtt,kenya,1,Control,74.75,97.88888888888889,8.0,Kenya,KE,KEN,0.988676693818171
1.0,40.0,1.0,4.0,5.0,11,R_nEHvX6PYjxCR8A8,kenya,1,FutureSelfCont,82.5,100.0,8.0,Kenya,KE,KEN,0.904821066888016
1.0,62.0,1.0,3.0,1.0,12,R_kiWgvgojk30qOOz,kenya,1,BindingMoral,100.0,73.0,8.0,Kenya,KE,KEN,1.0041928172830428
,44.0,2.0,4.0,4.0,11,R_0R8O2WclE4GQIFt,kenya,1,FutureSelfCont,92.5,69.22222222222223,1.0,Kenya,KE,KEN,
1.0,38.0,1.0,2.0,3.0,4,R_0yMQzvLFXBBxJNa,kenya,1,SciConsens,100.0,46.66666666666666,3.0,Kenya,KE,KEN,1.1083865384048117
0.0,55.0,2.0,5.0,4.0,4,R_7li4C7vlvnCiSMn,kenya,1,SciConsens,100.0,90.66666666666669,3.0,Kenya,KE,KEN,0.16292795980337124
,65.0,1.0,5.0,5.0,4,R_nkYc79YUvQFsyIT,kenya,1,SciConsens,100.0,84.22222222222223,2.0,Kenya,KE,KEN,
1.0,60.0,2.0,4.0,6.0,5,R_hNwFvpUmHPbr7NB,kenya,1,CollectAction,100.0,89.77777777777777,7.0,Kenya,KE,KEN,1.1130388740378343
1.0,70.0,1.0,5.0,2.0,6,R_0H1MBNaqZghASVO,kenya,1,SystemJust,100.0,88.88888888888889,0.0,Kenya,KE,KEN,1.009516710346981
,66.0,1.0,2.0,8.0,6,R_bZ9y9ZzfRsGJWjN,kenya,1,SystemJust,89.0,42.22222222222222,1.0,Kenya,KE,KEN,
,62.0,1.0,2.0,8.0,9,R_gCoRW4Gy2ZtWZF3,kenya,1,Letter2Future,100.0,87.0,2.0,Kenya,KE,KEN,
1.0,36.0,2.0,3.0,3.0,1,R_gwgETXNqknOcFgv,kenya,1,Control,94.5,55.888888888888886,0.0,Kenya,KE,KEN,0.9441488302519744
1.0,37.0,2.0,3.0,4.0,2,R_8MOHcIzesNpLIm3,kenya,1,Identity-Social-Norms-Intervention,94.0,80.44444444444444,4.0,Kenya,KE,KEN,0.8891164224564834
,85.0,1.0,1.0,2.0,7,R_lm3StLU7TGB3J4v,kenya,1,PsychDistance,96.75,78.11111111111111,4.0,Kenya,KE,KEN,
,79.0,1.0,1.0,1.0,1,R_429dRvnXTXJl5JO,kenya,1,Control,96.25,71.88888888888889,0.0,Kenya,KE,KEN,
,60.0,2.0,2.0,3.0,6,R_6KdVIxflZRpeNKh,kenya,1,SystemJust,98.75,79.55555555555556,4.0,Kenya,KE,KEN,
,58.0,2.0,4.0,4.0,9,R_4GZsBmewRI5Miiu,kenya,1,Letter2Future,100.0,61.333333333333336,3.0,Kenya,KE,KEN,
,56.0,1.0,2.0,9.0,6,R_nIqpoKhtYJ20LLm,kenya,1,SystemJust,36.5,37.0,8.0,Kenya,KE,KEN,
,65.0,1.0,2.0,1.0,11,R_a1LIeyW75hPnx3l,kenya,1,FutureSelfCont,77.75,73.2,2.0,Kenya,KE,KEN,
1.0,57.0,2.0,2.0,1.0,1,R_fpF4G7pWKptTJEz,kenya,1,Control,100.0,90.33333333333331,1.0,Kenya,KE,KEN,1.5301445803376565
,61.0,1.0,2.0,2.0,10,R_4pNSUbyUyDHm6nJ,kenya,1,DynamicNorm,100.0,61.22222222222222,8.0,Kenya,KE,KEN,
,57.0,1.0,2.0,4.0,1,R_8aOc488OuYEQ6nz,kenya,1,Control,96.75,75.33333333333333,7.0,Kenya,KE,KEN,
,57.0,2.0,1.0,2.0,11,R_8eZVx0kmgBr93h1,kenya,1,FutureSelfCont,98.0,76.11111111111111,0.0,Kenya,KE,KEN,
1.0,55.0,2.0,2.0,3.0,9,R_jSd4bnUBRfK7jy2,kenya,1,Letter2Future,96.0,76.66666666666667,8.0,Kenya,KE,KEN,1.036640799830688
,58.0,1.0,2.0,3.0,10,R_0GzMLV9YyE0X397,kenya,1,DynamicNorm,95.75,84.22222222222223,7.0,Kenya,KE,KEN,
,58.0,1.0,1.0,3.0,4,R_ewNdvEVlHYJbTlP,kenya,1,SciConsens,96.25,81.55555555555556,7.0,Kenya,KE,KEN,
,62.0,2.0,1.0,1.0,11,R_hqDj6eFp5z647rD,kenya,1,FutureSelfCont,68.75,53.333333333333336,0.0,Kenya,KE,KEN,
,34.0,1.0,4.0,2.0,1,R_2aqmP1Kv4x0kQ6D,latvia,1,Control,60.5,74.0,0.0,Latvia,LV,LVA,
0.0,46.0,1.0,3.0,3.0,6,R_u2CNU0b2ueIoXjX,latvia,1,SystemJust,42.0,42.44444444444444,1.0,Latvia,LV,LVA,-0.013609723989813874
,45.0,1.0,4.0,4.0,4,R_2UaSiklW8sywVnB,latvia,1,SciConsens,56.0,69.0,0.0,Latvia,LV,LVA,
0.0,99.0,1.0,3.0,9.0,7,R_PNHSLK9CftWDDCF,latvia,1,PsychDistance,65.75,58.22222222222222,1.0,Latvia,LV,LVA,0.18687508360082702
0.0,66.0,1.0,2.0,9.0,10,R_3GoX5y36zW7wxjJ,latvia,1,DynamicNorm,100.0,72.16666666666667,4.0,Latvia,LV,LVA,-0.04066385469360306
0.0,44.0,2.0,3.0,1.0,8,R_2aFDQeTg5ZFU6iK,latvia,1,PluralIgnorance,85.75,51.0,3.0,Latvia,LV,LVA,0.0485693182305406
0.0,65.0,2.0,3.0,2.0,3,R_3MGAit4UR7BZgwW,latvia,1,NegativeEmotions,82.5,48.0,0.0,Latvia,LV,LVA,0.15746073619982368
0.0,58.0,1.0,2.0,1.0,1,R_3EXqVZVkeLXKN82,latvia,1,Control,69.5,64.44444444444444,1.0,Latvia,LV,LVA,-0.10331832243885491
0.0,58.0,1.0,2.0,1.0,2,R_0cgpcMdqza9RMqd,latvia,1,Identity-Social-Norms-Intervention,13.0,22.88888888888889,0.0,Latvia,LV,LVA,0.12506643419246183
0.0,58.0,2.0,4.0,1.0,10,R_297d9h9mVwHNEw0,latvia,1,DynamicNorm,82.75,50.0,8.0,Latvia,LV,LVA,0.13476721175959783
,49.0,1.0,4.0,9.0,6,R_3JCACumntl3uh2Q,latvia,1,SystemJust,64.75,51.11111111111112,0.0,Latvia,LV,LVA,
0.0,58.0,2.0,3.0,9.0,10,R_31MzrRaZFSfZcB5,latvia,1,DynamicNorm,66.5,54.333333333333336,1.0,Latvia,LV,LVA,0.10540161668885172
0.0,82.0,1.0,4.0,2.0,12,R_1j8KQusRpJrdA6G,latvia,1,BindingMoral,85.75,51.5,8.0,Latvia,LV,LVA,-0.051040745717678256
0.0,65.0,2.0,4.0,9.0,11,R_3HZFcZt6ane6fZQ,latvia,1,FutureSelfCont,38.0,53.333333333333336,6.0,Latvia,LV,LVA,-0.025581281431989605
1.0,64.0,2.0,4.0,2.0,6,R_5aHyj1mv8bfq4lr,latvia,1,SystemJust,84.75,91.66666666666669,2.0,Latvia,LV,LVA,1.108989591763498
1.0,66.0,2.0,3.0,1.0,12,R_2s4HJWDyJDsL978,latvia,1,BindingMoral,83.25,68.22222222222223,8.0,Latvia,LV,LVA,0.8533144151942463
0.0,46.0,2.0,2.0,9.0,5,R_xf1DgiXcVsOS59f,latvia,1,CollectAction,55.5,52.0,8.0,Latvia,LV,LVA,-0.014184190236322062
0.0,62.0,1.0,4.0,3.0,1,R_3D0AWO7nMFiJZ1P,latvia,1,Control,33.25,58.66666666666666,0.0,Latvia,LV,LVA,0.1604263581240936
0.0,66.0,2.0,2.0,2.0,2,R_1mJl2RHJ4pjtbKX,latvia,1,Identity-Social-Norms-Intervention,100.0,63.142857142857146,8.0,Latvia,LV,LVA,-0.021583070143461183
1.0,47.0,2.0,3.0,2.0,3,R_Apatzq2Na0XfLY5,latvia,1,NegativeEmotions,85.75,82.55555555555556,0.0,Latvia,LV,LVA,0.8992180987905432
0.0,70.0,2.0,3.0,1.0,8,R_3LjsnoLAgtLCpBA,latvia,1,PluralIgnorance,80.25,70.77777777777777,8.0,Latvia,LV,LVA,0.03853721245236145
0.0,74.0,2.0,2.0,1.0,5,R_yVj2sTTzlxk98fD,latvia,1,CollectAction,1.5,50.0,8.0,Latvia,LV,LVA,-0.12340806524386336
,33.0,1.0,5.0,9.0,1,R_2SpJfbOl4GsDfOj,latvia,1,Control,82.0,67.66666666666667,2.0,Latvia,LV,LVA,
0.0,64.0,2.0,2.0,9.0,5,R_Pzx013VOIrNTwgF,latvia,1,CollectAction,37.5,37.0,0.0,Latvia,LV,LVA,-0.1880408660071586
1.0,61.0,2.0,2.0,9.0,12,R_25EObkBM2IBrmls,latvia,1,BindingMoral,100.0,60.11111111111112,8.0,Latvia,LV,LVA,0.9300450846215085
,54.0,2.0,3.0,9.0,1,R_3nCQ7KtdMCtan3U,latvia,1,Control,90.0,72.77777777777777,8.0,Latvia,LV,LVA,
0.0,55.0,1.0,2.0,9.0,4,R_pSfKZLd2zSjaKZz,latvia,1,SciConsens,77.5,27.444444444444443,2.0,Latvia,LV,LVA,0.27321225252668546
0.0,72.0,2.0,4.0,9.0,6,R_3rSVCGYNdmf59Nv,latvia,1,SystemJust,91.0,79.77777777777777,8.0,Latvia,LV,LVA,-0.03938886887908053
0.0,65.0,1.0,2.0,1.0,2,R_12aJwVw04bbRRaq,latvia,1,Identity-Social-Norms-Intervention,65.5,47.22222222222222,0.0,Latvia,LV,LVA,0.1880525013318842
0.0,53.0,1.0,3.0,9.0,3,R_1GN8bnxHyWhsTgb,latvia,1,NegativeEmotions,58.0,30.444444444444443,3.0,Latvia,LV,LVA,0.18145195803931732
0.0,56.0,1.0,3.0,9.0,12,R_3PHxDV3lARtpnAe,latvia,1,BindingMoral,52.25,34.111111111111114,5.0,Latvia,LV,LVA,-0.4230186400239521
0.0,42.0,1.0,2.0,3.0,10,R_qUxumKwlBBuJf6V,latvia,1,DynamicNorm,76.5,76.55555555555556,0.0,Latvia,LV,LVA,-0.14061468693890017
0.0,61.0,1.0,4.0,2.0,3,R_1FCxlvNasoYr5fW,latvia,1,NegativeEmotions,69.5,52.66666666666666,1.0,Latvia,LV,LVA,0.21386089179274623
0.0,29.0,2.0,4.0,3.0,8,R_2dSXI1hR8brMc26,latvia,1,PluralIgnorance,80.25,73.22222222222223,8.0,Latvia,LV,LVA,-0.07631179180345928
1.0,61.0,1.0,2.0,1.0,9,R_2Ua4zpu6q1tHOgL,latvia,1,Letter2Future,97.0,91.66666666666669,8.0,Latvia,LV,LVA,1.34570093622469
0.0,59.0,2.0,4.0,9.0,5,R_1CD7R7JMQD6vN4N,latvia,1,CollectAction,1.25,28.33333333333333,0.0,Latvia,LV,LVA,0.04486696338827458
